coverage_id,jurisdiction_id,topic,applicability_status,authority_url,application_url,source_id,coverage_status,next_verification,legacy_row_id,linked_rule_ids,filing_mode,physical_submission,applicant_visit,inspection,testing_or_notarisation,documents,procedure_urls
MZ-boilers,IN-MZ,boilers,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-professional_tax,IN-NL,professional_tax,levy_evidenced_schedule_requires_review,https://taxsoft-ngl.nic.in/Ptaxnagaland/TaxPayer/Schedule,https://taxsoft-ngl.nic.in/Ptaxnagaland/TaxPayer/Schedule,NL_PT,partial_rule_research,"Verify current schedule, employer versus own-account liability, exemptions, registration time, payment and return dates. This does not mean every entity owes tax.",,S-NL-PT-REG-V1,online,unverified,unverified,unverified,unverified,PAN and applicant/entity particulars; employment/business and address details as requested by current form,https://taxsoft-ngl.nic.in/Ptaxnagaland/TaxPayer/Schedule
NL-shops_establishments,IN-NL,shops_establishments,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-labour_welfare_fund,IN-NL,labour_welfare_fund,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-factory_licensing,IN-NL,factory_licensing,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-pollution_cte,IN-NL,pollution_cte,requires_activity_and_local_law_review,https://npcb.nagaland.gov.in/?cat=5,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",,,unverified,unverified,unverified,unverified,unverified,,
NL-pollution_cto,IN-NL,pollution_cto,requires_activity_and_local_law_review,https://npcb.nagaland.gov.in/?cat=5,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",,,unverified,unverified,unverified,unverified,unverified,,
NL-hazardous_waste,IN-NL,hazardous_waste,requires_activity_and_local_law_review,https://npcb.nagaland.gov.in/?cat=5,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",,,unverified,unverified,unverified,unverified,unverified,,
NL-fire_safety,IN-NL,fire_safety,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-municipal_trade,IN-NL,municipal_trade,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,,,unverified,unverified,unverified,unverified,unverified,,
NL-building_occupancy,IN-NL,building_occupancy,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,Resolve municipality/panchayat/development authority and premises use. One city example cannot establish state-wide obligations or online completion.,,,unverified,unverified,unverified,unverified,unverified,,
NL-state_drug_licensing,IN-NL,state_drug_licensing,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-excise,IN-NL,excise,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-legal_metrology,IN-NL,legal_metrology,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-rera,IN-NL,rera,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-psara,IN-NL,psara,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-state_food_safety,IN-NL,state_food_safety,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-groundwater,IN-NL,groundwater,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
NL-boilers,IN-NL,boilers,requires_activity_and_local_law_review,https://eodb.nagaland.gov.in/,,NL_SW,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",,,unverified,unverified,unverified,unverified,unverified,,
OD-professional_tax,IN-OD,professional_tax,legacy_claim_unverified,https://www.nsws.gov.in/state-list,,NSWS,imported_unverified,Original Yes/No retained in legacy_rows only; verify present levy/exemptions from current official law. A missing portal is not evidence of non-levy.,S011,,unverified,unverified,unverified,unverified,unverified,,
OD-shops_establishments,IN-OD,shops_establishments,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S011,,unverified,unverified,unverified,unverified,unverified,,
OD-labour_welfare_fund,IN-OD,labour_welfare_fund,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S011,,unverified,unverified,unverified,unverified,unverified,,
OD-factory_licensing,IN-OD,factory_licensing,requires_activity_and_local_law_review,https://www.nsws.gov.in/state-list,,NSWS,discovery_only,"Identify competent authority, operative statute/rules, exact triggers, due dates, documents, live application and physical steps. Directory inclusion does not prove this service is available.",S011,,unverified,unverified,unverified,unverified,unverified,,
OD-pollution_cte,IN-OD,pollution_cte,requires_activity_and_local_law_review,https://ospcboard.odisha.gov.in/,,CPCB_DIR,authority_directory_confirmed,"Check current industrial classification, consent exemptions, state form/fee/validity, renewal deadline, inspections and operating application endpoint.",S011,,unverified,unverified,unverified,unverified,unverified,,
