review_id,rule_id,field_name,review_status,evidence_ids_json,review_note
N001-V1-filing_mode,N001-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N001-V1-physical_submission,N001-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N001-V1-applicant_visit,N001-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N001-V1-inspection,N001-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N002-V1-governing_law,N002-V1,governing_law,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N002-V1-applicability_text,N002-V1,applicability_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N002-V1-turnover_basis,N002-V1,turnover_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N002-V1-employee_basis,N002-V1,employee_basis,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N002-V1-deadline_text,N002-V1,deadline_text,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N002-V1-documents,N002-V1,documents,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N002-V1-application_url,N002-V1,application_url,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N002-V1-filing_mode,N002-V1,filing_mode,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N002-V1-physical_submission,N002-V1,physical_submission,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N002-V1-applicant_visit,N002-V1,applicant_visit,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
N002-V1-inspection,N002-V1,inspection,not_independently_verified,[],Read assertion scope and source; a framework or portal citation is not complete field verification. All automation remains disabled.
